1,0.5052939169108868,0.3021622500382364,0.2903835839824751,0.291550875059329,0.2911675830837339
501,0.7287643749732524,0.8093430420849472,0.7061723750084639,0.7055875420337543,0.7301457499852404
1001,1.1385792919900268,1.273334167082794,1.197845458984375,1.1645233749877661,1.1634017080068588
1501,1.6221986250020564,1.6352324999170378,1.7945568750146776,1.6430694580776617,1.6088188330177218
2001,2.1204244160326198,2.240022875019349,2.3062640000134706,2.2137359170010313,2.3740540839498863
2501,2.9116051249438897,2.76167554105632,2.814125375007279,2.632846707943827,2.695955458912067
3001,3.4345020409673452,3.2741984580643475,3.279560875031166,3.243226791964844,3.203940417035483
3501,3.871580082923174,3.8395869170781225,3.8918338329531252,4.179269082960673,4.165716082905419
4001,4.578470917069353,4.9086727920221165,4.756330666015856,5.222934958059341,4.957185082952492
4501,6.044881084002554,6.041258916957304,5.9750284580513835,5.779578209039755,5.121138166054152
5001,5.814131999970414,6.1302917919820175,6.434126500040293,5.972345457994379,5.832022083923221
5501,6.835085665923543,6.58770245895721,7.111004666890949,7.46750583301764,7.236267625004984
6001,8.508137207943946,8.628308332990855,7.545430792029947,7.400981124956161,7.756432624999434
6501,9.531995791010559,9.57958979101386,9.521354916971177,9.428590915980749,9.721870374982245
7001,10.642544917063788,10.825118832988665,10.64248999999836,10.992777750012465,10.921854124986567
7501,11.481830667005852,12.22191295796074,12.035764666972682,12.194681750028394,12.401729792007245
8001,13.307254292070866,14.471393165993504,13.951521167065948,13.418846333981492,14.056844624923542
8501,15.118923250003718,14.098854916985147,15.064171290956438,15.083362333010882,15.010644417023286
9001,16.8752456670627,15.202105375006795,16.70758858404588,17.233313541975804,16.4854541659588
9501,17.53779591701459,18.989562166971155,17.812429458019324,18.718761416035704,19.156825250014663
10001,20.87136258406099,20.00288066698704,19.16867874993477,19.394737708033063,20.000838625011966
